Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
1125	44	2159	49.06818181818182	26	17	1
633	22	559	25.40909090909091	12	10	0
2521	21	856	40.76190476190476	6	15	0
2541	3	37	12.333333333333334	0	2	1
1637	25	978	39.12	6	19	0
2397	24	1986	82.75	5	18	1
2564	5	192	38.4	0	5	0
2398	28	1752	62.57142857142857	5	22	1
233	18	763	42.388888888888886	5	13	0
2594	4	59	14.75	1	3	0
2599	2	17	8.5	0	2	0
2601	2	24	12.0	1	1	0
1638	16	1267	79.1875	2	14	0
2611	19	1395	73.42105263157895	3	16	0
234	21	792	37.714285714285715	6	15	0
235	17	1963	115.47058823529412	0	16	1
1172	8	69	8.625	6	2	0
2629	7	172	24.571428571428573	1	5	1
1199	13	479	36.84615384615385	4	9	0
2600	4	139	34.75	1	3	0
2645	12	166	13.833333333333334	8	3	1
236	13	482	37.07692307692308	2	11	0
2664	15	1138	75.86666666666666	0	15	0
62	2	22	11.0	0	2	0
2684	4	28	7.0	0	4	0
74	46	4021	87.41304347826087	15	29	2
2251	10	262	26.2	1	9	0
2392	14	463	33.07142857142857	5	9	0
2731	6	255	42.5	0	6	0
2722	16	918	57.375	3	13	0
237	78	4966	63.666666666666664	59	17	2
2122	26	1065	40.96153846153846	12	14	0
2754	11	297	27.0	3	7	1
2821	6	143	23.833333333333332	0	6	0
2825	4	54	13.5	0	4	0
39	37	1518	41.027027027027025	27	10	0
2613	54	4067	75.31481481481481	25	28	1
2881	5	199	39.8	0	5	0
2888	1	9	9.0	0	1	0
1223	30	1882	62.733333333333334	6	24	0
1224	25	1117	44.68	7	18	0
2636	15	280	18.666666666666668	9	5	1
476	71	4790	67.46478873239437	45	26	0
2905	15	542	36.13333333333333	2	11	2
2899	7	141	20.142857142857142	2	4	1
4	9	232	25.77777777777778	3	6	0
2822	35	1950	55.714285714285715	17	18	0
477	116	7253	62.525862068965516	107	9	0
3056	3	77	25.666666666666668	0	3	0
1410	21	1992	94.85714285714286	1	19	1
2826	9	108	12.0	3	5	1
1173	58	3049	52.56896551724138	42	16	0
2646	4	71	17.75	0	4	0
2988	39	3736	95.7948717948718	6	33	0
1689	28	1660	59.285714285714285	17	10	1
3115	18	545	30.27777777777778	1	17	0
3065	10	104	10.4	6	3	1
3120	2	156	78.0	0	2	0
3128	22	1225	55.68181818181818	7	15	0
3151	32	1506	47.0625	10	19	3
2270	24	1685	70.20833333333333	1	23	0
2882	63	2232	35.42857142857143	56	7	0
3234	6	77	12.833333333333334	0	5	1
1591	31	1747	56.354838709677416	11	20	0
2989	25	1546	61.84	6	19	0
3269	2	23	11.5	0	2	0
3270	4	55	13.75	1	3	0
1411	14	417	29.785714285714285	5	9	0
167	8	123	15.375	0	8	0
3283	4	94	23.5	2	2	0
3286	2	71	35.5	0	2	0
3289	10	352	35.2	1	9	0
3296	24	678	28.25	12	11	1
2954	7	449	64.14285714285714	0	4	3
3323	4	85	21.25	0	4	0
3327	2	12	6.0	0	2	0
3328	5	70	14.0	1	4	0
3333	19	752	39.578947368421055	8	10	1
3350	5	187	37.4	1	3	1
63	11	573	52.09090909090909	3	8	0
3363	2	192	96.0	0	2	0
513	86	7347	85.43023255813954	57	29	0
3389	5	60	12.0	0	4	1
3396	2	59	29.5	0	2	0
3398	1	1	1.0	0	0	1
2015	33	2724	82.54545454545455	5	28	0
3408	2	75	37.5	0	2	0
3410	10	1279	127.9	0	10	0
3419	34	2121	62.38235294117647	7	27	0
3450	25	1539	61.56	5	20	0
3463	67	4004	59.76119402985075	49	18	0
3526	35	1755	50.142857142857146	13	22	0
3557	8	134	16.75	0	7	1
3568	2	11	5.5	0	2	0
514	30	2347	78.23333333333333	2	28	0
2565	16	798	49.875	2	14	0
3578	1	338	338.0	0	1	0
3580	152	20187	132.80921052631578	101	49	2
3738	5	163	32.6	0	5	0
238	67	3717	55.47761194029851	55	11	1
3760	11	435	39.54545454545455	3	8	0
660	28	980	35.0	15	13	0
739	3	53	17.666666666666668	0	3	0
1037	27	1154	42.74074074074074	8	18	1
3783	10	658	65.8	2	7	1
3790	8	235	29.375	0	7	1
3795	8	447	55.875	0	8	0
1014	10	568	56.8	1	9	0
970	18	508	28.22222222222222	7	11	0
168	10	267	26.7	2	6	2
3801	3	32	10.666666666666666	0	3	0
3796	14	811	57.92857142857143	2	12	0
1639	34	2009	59.088235294117645	12	21	1
634	25	1973	78.92	3	22	0
