Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
1830	34	2425	71.32352941176471	15	15	0
5883	6	245	40.833333333333336	0	6	0
5686	9	357	39.666666666666664	1	6	1
5276	23	1299	56.47826086956522	3	19	0
3132	73	3144	43.06849315068493	60	9	1
4959	30	1345	44.833333333333336	14	11	1
7438	44	2454	55.77272727272727	17	21	0
6527	24	1076	44.833333333333336	6	15	1
2186	174	14263	81.97126436781609	129	18	0
6092	5	148	29.6	0	5	0
4836	185	24097	130.25405405405405	124	43	0
1039	21	663	31.571428571428573	6	14	0
4504	17	929	54.64705882352941	2	14	0
220	9	205	22.77777777777778	2	7	0
6082	13	353	27.153846153846153	1	10	0
4529	23	2036	88.52173913043478	6	14	2
7653	2	22	11.0	0	1	1
4050	2	65	32.5	0	2	0
682	152	12334	81.14473684210526	126	16	0
2296	89	6331	71.13483146067416	54	23	1
7769	11	1701	154.63636363636363	1	10	0
6079	6	342	57.0	2	4	0
6128	27	796	29.48148148148148	16	8	0
2234	33	1548	46.90909090909091	14	14	0
3265	13	287	22.076923076923077	4	7	0
5687	20	759	37.95	8	8	1
2253	6	161	26.833333333333332	0	5	0
666	48	2141	44.604166666666664	28	13	0
4495	28	748	26.714285714285715	19	8	0
4595	16	528	33.0	3	10	0
7807	5	33	6.6	1	2	1
683	30	2418	80.6	9	18	1
4577	5	106	21.2	0	4	0
4578	84	4407	52.464285714285715	67	13	0
6984	9	583	64.77777777777777	0	9	0
5021	24	1758	73.25	6	14	1
4961	16	746	46.625	1	13	0
4484	10	343	34.3	2	7	0
7886	3	43	14.333333333333334	0	3	0
4565	95	9860	103.78947368421052	42	39	1
7289	14	1394	99.57142857142857	3	11	0
7935	22	1042	47.36363636363637	5	15	0
1040	32	939	29.34375	23	7	0
246	54	2962	54.851851851851855	30	17	1
6738	9	186	20.666666666666668	2	6	0
4814	80	4464	55.8	49	20	0
5022	8	199	24.875	0	7	0
4496	22	895	40.68181818181818	5	17	0
1709	43	2569	59.74418604651163	19	23	0
8005	6	111	18.5	2	4	0
5306	30	2094	69.8	14	12	0
8020	61	2959	48.50819672131148	42	17	0
7502	18	1632	90.66666666666667	3	11	0
1413	117	14588	124.68376068376068	69	38	0
5007	2	89	44.5	0	2	0
1660	37	2443	66.02702702702703	10	24	1
1285	12	392	32.666666666666664	3	8	1
3155	12	553	46.083333333333336	0	10	0
8103	12	1624	135.33333333333334	0	9	1
7777	3	36	12.0	0	2	0
93	73	7527	103.10958904109589	20	45	1
5331	23	1526	66.34782608695652	6	15	0
2512	68	3814	56.088235294117645	49	10	1
8157	2	116	58.0	0	2	0
7793	7	112	16.0	1	4	0
292	60	3543	59.05	37	16	2
4633	15	301	20.066666666666666	4	8	0
6586	21	1397	66.52380952380952	0	19	0
4962	46	4501	97.84782608695652	13	30	0
4937	10	317	31.7	2	8	0
4476	14	327	23.357142857142858	5	7	0
286	76	4582	60.28947368421053	59	12	0
6330	39	1866	47.84615384615385	16	18	0
4596	3	276	92.0	0	3	0
8248	20	865	43.25	5	12	0
5984	16	352	22.0	5	9	1
8266	1	12	12.0	0	1	0
4998	31	2040	65.80645161290323	12	18	0
6141	52	3906	75.11538461538461	23	27	0
5534	10	353	35.3	2	8	0
6142	34	3335	98.08823529411765	4	27	0
2724	11	294	26.727272727272727	2	7	1
1286	58	3719	64.12068965517241	33	17	1
5009	16	1024	64.0	1	14	1
2757	34	2136	62.8235294117647	14	20	0
8323	1	11	11.0	0	1	0
6637	16	785	49.0625	5	11	0
2441	49	1592	32.48979591836735	29	13	0
4424	50	2106	42.12	30	15	2
94	212	25047	118.14622641509433	157	30	0
4326	14	714	51.0	0	13	0
3973	36	1353	37.583333333333336	20	14	1
1082	76	4523	59.51315789473684	46	23	1
4634	24	1323	55.125	8	13	0
4024	44	2252	51.18181818181818	20	20	0
5332	12	431	35.916666666666664	0	11	0
4782	43	2749	63.93023255813954	15	23	1
5590	41	1894	46.19512195121951	24	14	0
4211	27	2198	81.4074074074074	7	17	0
4217	17	389	22.88235294117647	2	12	0
6031	33	1361	41.24242424242424	20	11	0
4615	30	1134	37.8	12	16	0
8139	10	408	40.8	0	7	0
4616	96	7915	82.44791666666667	56	31	0
5740	31	1138	36.70967741935484	18	11	0
7279	26	2567	98.73076923076923	8	15	1
4497	27	748	27.703703703703702	14	12	0
773	48	2817	58.6875	15	24	0
5030	337	45947	136.3412462908012	273	26	1
8267	8	546	68.25	0	7	0
5023	6	311	51.833333333333336	0	6	0
2725	18	541	30.055555555555557	5	10	1
1414	88	6445	73.23863636363636	50	26	2
5333	28	1854	66.21428571428571	3	22	1
5294	63	1978	31.396825396825395	51	9	0
1175	61	6281	102.9672131147541	30	23	1
5849	88	7009	79.64772727272727	47	34	1
5244	21	1514	72.0952380952381	5	12	0
2963	21	1913	91.0952380952381	3	14	1
4963	81	5698	70.34567901234568	53	19	0
4652	38	1650	43.421052631578945	17	17	1
4597	16	577	36.0625	1	12	0
4505	12	332	27.666666666666668	4	8	0
4598	60	9999	166.65	30	23	0
